id,title,current_primary_industry,proposed_primary_industry,current_secondary_industries,proposed_secondary_industries,current_requirements,proposed_requirements,confidence,SOC_code_used,onet_occupation_title,onet_job_zone,flagged_industry_mismatch,mismatch_tier,flagged_templated_requirements,dup_shared_count,phase1_keyword_expected,requirements_rewrite_shared_by,requirements_rewrite_career_specific,notes,created_at
6e526d8f-d93a-49d9-a362-27c06838b891,Impact Measurement Consultant,Entrepreneurship,Marketing & Communications,"Social Impact & Nonprofit,Business & Finance","Entrepreneurship,Social Impact & Nonprofit,Business & Finance","Bachelor's degree in business, nonprofit management, data science, or related field; experience with impact measurement frameworks and data visualization tools preferred.",,MEDIUM,13-1161.00,Market Research Analysts and Marketing Specialists,4,yes,LOW,no,,Tech & Engineering / Cybersecurity / Supply Chain & Operations,,,"CONFLICT: O*NET says Marketing & Communications, Phase 1 keyword implied Tech & Engineering/Cybersecurity/Supply Chain & Operations — needs a human; demoted current primary ""Entrepreneurship"" to secondary rather than discarding it",2026-06-01T02:40:53.390839+00:00
f104c94b-8dd6-450d-92f1-af5b85c81f43,Infectious Disease Specialist,Hospitality & Events,,"Food & Culinary,Marketing & Communications,Science & Research",,"Earn an MD or DO degree, complete 3-5 years of infectious disease residency/fellowship, and obtain medical licensure and board certification in infectious diseases.",,LOW,,,,yes,LOW,no,,Healthcare & Medicine,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-04-22T02:52:29.206458+00:00
1253ebf8-6216-44ba-a37c-9ffbd9db81a9,MRI Technologist,Gaming & Esports,,"Tech & Engineering,Marketing & Communications,Science & Research",,Associate degree in radiologic technology or MRI technology plus ARRT (American Registry of Radiologic Technologists) certification required; some positions accept high school diploma with on-the-job training.,,LOW,,,,yes,LOW,no,,Healthcare & Medicine,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-04-22T02:52:31.392704+00:00
534fa2f8-4a32-47dc-94ea-082835fa07e2,Nuclear Medicine Technologist,Cybersecurity,,"Tech & Engineering,Law & Government,Arts & Performance",,"Associate's degree in nuclear medicine technology or radiologic technology with nuclear medicine specialization, plus NMTCB certification and state licensure required.",,LOW,,,,yes,LOW,no,,Healthcare & Medicine,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-04-22T02:52:32.496342+00:00
05c5d0ad-a95d-4ac8-a23c-fefdf793a1ac,Otolaryngologist,Social Impact & Nonprofit,,"Education & Coaching,Law & Government",,"Complete a bachelor's degree, medical school (MD or DO), 5+ years of residency training in otolaryngology, and pass board certification exams.",,LOW,,,,yes,LOW,yes,6,Healthcare & Medicine,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:30.47108+00:00
ab37c934-b85a-437d-8e92-ec7658810f7d,Periodontist,Supply Chain & Operations,,"Business & Finance,Tech & Engineering",,"Requires a Doctor of Dental Medicine (DMD) or Doctor of Dental Surgery (DDS) degree, followed by a 2-3 year specialized periodontics residency program, plus state licensure and board certification from the American Board of Periodontology.",,LOW,,,,yes,LOW,no,,Healthcare & Medicine,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-04-22T02:52:31.20659+00:00
835063b8-6896-424f-9429-b4e095f45899,Pharmaceutical Quality Assurance Analyst,Supply Chain & Operations,,"Business & Finance,Tech & Engineering,Science & Research",,High school diploma minimum (associate's or bachelor's degree preferred); certification in quality assurance or pharmaceutical operations is advantageous.,,LOW,,,,yes,LOW,yes,4,Healthcare & Medicine,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-04-22T02:52:32.086589+00:00
7366b6ec-51eb-41d2-b3bd-0b9cc0434481,Strength Science Researcher,Sports & Fitness,,"Healthcare & Medicine,Science & Research",,"Bachelor's degree in exercise science, kinesiology, or sports physiology; master's degree often required for research roles; certifications like CEPA (Certified Exercise Physiologist) strengthen credentials.",,LOW,,,,yes,LOW,no,,Tech & Engineering / Cybersecurity / Supply Chain & Operations,,,no valid O*NET SOC in source_url — cannot verify against O*NET,2026-05-30T02:04:23.452104+00:00
f012204d-544d-44b2-8736-b95aa184cfaa,Synthetic Biology Researcher,Science & Research,,"Healthcare & Medicine,Environment & Sustainability",,"Bachelor's degree in biology, biochemistry, or related field required; advanced positions typically require master's or PhD in synthetic biology, molecular biology, or bioengineering.","O*NET classifies this work under Biochemists and Biophysicists (SOC 19-1021.00), Job Zone 5 — Extensive Preparation Needed. Most of these occupations require graduate school. For example, they may require a master's degree, and some require a Ph.D., M.D., or J.D. (law degree). Survey respondents reported: Post-doctoral training required 25% </di. Extensive skill, knowledge, and experience are needed for these occupations. Many require more than five years of experience. For example, surgeons must complete four years of college and an additional five to seven years of specialized medical training to be able to do their job. O*NET SVP range 8.0 and above.",NO CHANGE,19-1021.00,Biochemists and Biophysicists,5,yes,LOW,yes,4,Tech & Engineering / Cybersecurity / Gaming & Esports,2,yes,O*NET (Science & Research) matches current primary — Phase 1 keyword flag looks like a false positive,2026-04-22T03:27:41.085139+00:00
e1fe98f8-2de6-4cc1-af94-e691ccb5e3e3,Venture Debt Broker,Business & Finance,,"Entrepreneurship,Tech & Engineering",,"A bachelor's degree in finance, business, or economics is typically required, along with 3-5 years of investment banking, venture capital, or corporate finance experience and relevant licenses like Series 7 or 63.",,NO CHANGE,13-2051.00,Financial and Investment Analysts,4,yes,LOW,no,,Healthcare & Medicine,,,O*NET (Business & Finance) matches current primary — Phase 1 keyword flag looks like a false positive,2026-07-01T04:24:20.697125+00:00
c89fac58-78f7-4cf2-9f0f-4902eb12c582,Wound Care Specialist,Hospitality & Events,Healthcare & Medicine,"Food & Culinary,Marketing & Communications","Hospitality & Events,Food & Culinary,Marketing & Communications",Certification as a Wound Care Specialist (CWCN or CWCA) requires nursing credentials or clinical experience plus specialized wound care training and exam.,,HIGH,29-2061.00,Licensed Practical and Licensed Vocational Nurses,3,yes,LOW,no,,Healthcare & Medicine,,,"O*NET and Phase 1 keyword signal agree independently on Healthcare & Medicine; SOC major group 29 maps to Healthcare & Medicine for every occupation it contains, so the 2-digit match is coarse but not ambiguous; demoted current primary ""Hospitality & Events"" to secondary rather than discarding it",2026-04-22T02:52:32.271017+00:00
0534148f-e8f3-46c7-afc2-72c3443ac4fd,Fact-Checking Journalist,Science & Research,Media & Journalism,"Healthcare & Medicine,Tech & Engineering,Media & Journalism","Science & Research,Healthcare & Medicine,Tech & Engineering","Bachelor's degree in journalism, communications, or related field preferred; strong research skills and familiarity with fact-checking tools essential.","O*NET classifies this work under News Analysts, Reporters, and Journalists (SOC 27-3023.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",MEDIUM,27-3023.00,"News Analysts, Reporters, and Journalists",4,no,,yes,32,,21,no,"O*NET-only signal (row came from the templated-requirements set, no keyword cross-check); demoted current primary ""Science & Research"" to secondary rather than discarding it; removed proposed primary from secondaries; rewrite would be identical on 21 careers sharing SOC 27-3023.00 — still templated, needs per-career wording",2026-04-22T02:52:33.295118+00:00
089946f2-1cb8-460a-a01a-4e0c64b1e8e0,Data Journalism Reporter,Media & Journalism,,"Tech & Engineering,Science & Research",,"Bachelor's degree in journalism, communications, or related field preferred; strong skills in data analysis tools, spreadsheets, and basic coding are increasingly essential.","O*NET classifies this work under News Analysts, Reporters, and Journalists (SOC 27-3023.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,27-3023.00,"News Analysts, Reporters, and Journalists",4,no,,yes,32,,21,no,"O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 21 careers sharing SOC 27-3023.00 — still templated, needs per-career wording",2026-04-22T02:52:32.271017+00:00
13ebd229-b98d-4bf2-a9a8-549fc3a807b7,Grant Reporter,Media & Journalism,,"Law & Government,Social Impact & Nonprofit",,"A bachelor's degree in journalism, communications, or related field is preferred; strong research and writing skills plus experience with grant databases and public records are essential.",,LOW,,,,no,,yes,32,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-07-25T03:17:34.979676+00:00
147e7358-d162-4c0c-ae72-e942d62684eb,Fact Checker (News Outlet),Media & Journalism,,"Law & Government,Science & Research",,"A bachelor's degree in journalism, communications, or related field is preferred; strong research and writing skills plus portfolio experience are essential.","O*NET classifies this work under News Analysts, Reporters, and Journalists (SOC 27-3023.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,27-3023.00,"News Analysts, Reporters, and Journalists",4,no,,yes,32,,21,no,"O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 21 careers sharing SOC 27-3023.00 — still templated, needs per-career wording",2026-07-20T03:41:38.226712+00:00
185d0df4-690d-4714-ab75-fbd2931ea2e4,Fact-Checker (Journalism),Media & Journalism,,"Law & Government,Science & Research",,"A bachelor's degree in journalism, communications, or a related field is preferred; strong research skills and familiarity with media literacy tools are essential.","O*NET classifies this work under News Analysts, Reporters, and Journalists (SOC 27-3023.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,27-3023.00,"News Analysts, Reporters, and Journalists",4,no,,yes,32,,21,no,"O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 21 careers sharing SOC 27-3023.00 — still templated, needs per-career wording",2026-04-24T06:31:35.496483+00:00
1b063107-f239-4886-887e-d05c2371ada3,Fact-Checker (News Organizations),Media & Journalism,,"Law & Government,Science & Research",,"Bachelor's degree in journalism, communications, or related field preferred; strong research abilities and familiarity with media literacy tools are essential.",,LOW,,,,no,,yes,32,,,,"no valid O*NET SOC in source_url — cannot verify against O*NET; templated requirements, but no O*NET data available to rewrite from",2026-05-29T02:08:48.759724+00:00
1b4dad65-5095-48eb-8e0b-5738ebb999c5,Social Media Manager (News Org),Media & Journalism,,"Design & Creative,Business & Finance",,"A bachelor's degree in journalism, communications, or related field is preferred; strong social media skills, portfolio of digital work, and familiarity with analytics platforms are essential.","O*NET classifies this work under News Analysts, Reporters, and Journalists (SOC 27-3023.00), Job Zone 4 — Considerable Preparation Needed. Most of these occupations require a four-year bachelor's degree, but some do not. A considerable amount of work-related skill, knowledge, or experience is needed for these occupations. For example, an accountant must complete four years of college and work for several years in accounting to be considered qualified. O*NET SVP range 7.0 to 8.0.",NO CHANGE,27-3023.00,"News Analysts, Reporters, and Journalists",4,no,,yes,32,,21,no,"O*NET (Media & Journalism) matches current primary — Phase 1 keyword flag looks like a false positive; rewrite would be identical on 21 careers sharing SOC 27-3023.00 — still templated, needs per-career wording",2026-06-01T02:40:01.187632+00:00
